2025-06-09 20:17:06,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+XGBFeatureExpert+LGBMFeatureExpert,phase=fit,seconds=2.08,valid_log_loss=0.0454
2025-06-09 20:17:08,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+XGBFeatureExpert+KNNFeatureExpert,phase=fit,seconds=2.09,valid_log_loss=0.7589
2025-06-09 20:17:10,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+XGBFeatureExpert+RFFeatureExpert,phase=fit,seconds=2.06,valid_log_loss=0.0485
2025-06-09 20:17:12,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+XGBFeatureExpert+SVMFeatureExpert,phase=fit,seconds=2.07,valid_log_loss=0.0455
2025-06-09 20:17:14,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+LGBMFeatureExpert+KNNFeatureExpert,phase=fit,seconds=2.06,valid_log_loss=0.6839
2025-06-09 20:17:16,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+LGBMFeatureExpert+RFFeatureExpert,phase=fit,seconds=2.07,valid_log_loss=0.052
2025-06-09 20:17:18,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+LGBMFeatureExpert+SVMFeatureExpert,phase=fit,seconds=2.05,valid_log_loss=0.0462
2025-06-09 20:17:20,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+KNNFeatureExpert+RFFeatureExpert,phase=fit,seconds=2.03,valid_log_loss=0.698
2025-06-09 20:17:23,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+KNNFeatureExpert+SVMFeatureExpert,phase=fit,seconds=2.06,valid_log_loss=0.6266
2025-06-09 20:17:25,<frozen runpy>,pid=6318,model=Gate_RobertaExpert+RFFeatureExpert+SVMFeatureExpert,phase=fit,seconds=2.05,valid_log_loss=0.0483
2025-06-09 20:17:27,<frozen runpy>,pid=6318,model=Gate_QuoraDistilExpert+CrossEncExpert+LRFeatureExpert,phase=fit,seconds=2.03,valid_log_loss=0.2221
2025-06-09 20:17:29,<frozen runpy>,pid=6318,model=Gate_QuoraDistilExpert+CrossEncExpert+XGBFeatureExpert,phase=fit,seconds=2.04,valid_log_loss=0.2244
2025-06-09 20:17:31,<frozen runpy>,pid=6318,model=Gate_QuoraDistilExpert+CrossEncExpert+LGBMFeatureExpert,phase=fit,seconds=2.06,valid_log_loss=0.2295
2025-06-09 20:17:33,<frozen runpy>,pid=6318,model=Gate_QuoraDistilExpert+CrossEncExpert+KNNFeatureExpert,phase=fit,seconds=2.08,valid_log_loss=0.8125
2025-06-09 20:17:35,<frozen runpy>,pid=6318,model=Gate_QuoraDistilExpert+CrossEncExpert+RFFeatureExpert,phase=fit,seconds=2.05,valid_log_loss=0.2708
2025-06-09 20:17:37,<frozen runpy>,pid=6318,model=Gate_QuoraDistilExpert+CrossEncExpert+SVMFeatureExpert,phase=fit,seconds=2.05,valid_log_loss=0.2246
2025-06-09 20:17:39,<frozen runpy>,pid=6318,model=Gate_QuoraDistilExpert+LRFeatureExpert+XGBFeatureExpert,phase=fit,seconds=2.06,valid_log_loss=0.5028
2025-06-09 20:17:41,<frozen runpy>,pid=6318,model=Gate_QuoraDistilExpert+LRFeatureExpert+LGBMFeatureExpert,phase=fit,seconds=2.09,valid_log_loss=0.5021
2025-06-09 20:17:43,<frozen runpy>,pid=6318,model=Gate_QuoraDistilExpert+LRFeatureExpert+KNNFeatureExpert,phase=fit,seconds=2.05,valid_log_loss=0.794
2025-06-09 20:17:45,<frozen runpy>,pid=6318,model=Gate_QuoraDistilExpert+LRFeatureExpert+RFFeatureExpert,phase=fit,seconds=2.05,valid_log_loss=0.6328
2025-06-09 20:17:48,<frozen runpy>,pid=6318,model=Gate_QuoraDistilExpert+LRFeatureExpert+SVMFeatureExpert,phase=fit,seconds=2.26,valid_log_loss=0.5107
